scraped_at,source_platform,jurisdiction_type,jurisdiction_name,law_number,year,title,url,local_path,keywords_matched,status,notes
2026-03-22T18:36:39.862269,municode_deep,Municipal,Longmont,PTIICOOR_TIT10PUPEMOWE_CH10.28WE,2025,CHAPTER 10.28. - WEAPONS,https://library.municode.com/co/longmont/codes/code_of_ordinances?nodeId=PTIICOOR_TIT10PUPEMOWE_CH10.28WE,data/Policy_Data/Municipal/Longmont/2025_Municipal_Longmont_PTIICOOR_TIT10PUPEMOWE_CH10.28WE.html,weapon,downloaded,
2026-03-22T18:36:41.569820,municode_deep,Municipal,Longmont,PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.010POSAILWE,2025,Sec. 10.28.010. - Possession or sale of an illegal weapon.,https://library.municode.com/co/longmont/codes/code_of_ordinances?nodeId=PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.010POSAILWE,data/Policy_Data/Municipal/Longmont/2025_Municipal_Longmont_PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.010POSAILWE.html,weapon,downloaded,
2026-03-22T18:36:43.266116,municode_deep,Municipal,Longmont,PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.015CAUNFI,2025,Sec. 10.28.015. - Carrying an unconcealed firearm.,https://library.municode.com/co/longmont/codes/code_of_ordinances?nodeId=PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.015CAUNFI,data/Policy_Data/Municipal/Longmont/2025_Municipal_Longmont_PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.015CAUNFI.html,firearm,downloaded,
2026-03-22T18:36:44.953053,municode_deep,Municipal,Longmont,PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.020CACOWE,2025,Sec. 10.28.020. - Carrying a concealed weapon.,https://library.municode.com/co/longmont/codes/code_of_ordinances?nodeId=PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.020CACOWE,data/Policy_Data/Municipal/Longmont/2025_Municipal_Longmont_PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.020CACOWE.html,concealed weapon; weapon,downloaded,
2026-03-22T18:36:46.610650,municode_deep,Municipal,Longmont,PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.025CAWEPRMUCO,2025,Sec. 10.28.025. - Carrying of weapons prohibited in the city municipal court.,https://library.municode.com/co/longmont/codes/code_of_ordinances?nodeId=PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.025CAWEPRMUCO,data/Policy_Data/Municipal/Longmont/2025_Municipal_Longmont_PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.025CAWEPRMUCO.html,weapon,downloaded,
2026-03-22T18:36:48.265863,municode_deep,Municipal,Longmont,PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.030DIWE,2025,Sec. 10.28.030. - Discharging weapons.,https://library.municode.com/co/longmont/codes/code_of_ordinances?nodeId=PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.030DIWE,data/Policy_Data/Municipal/Longmont/2025_Municipal_Longmont_PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.030DIWE.html,weapon,downloaded,
2026-03-22T18:36:49.935729,municode_deep,Municipal,Longmont,PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.050UNUSWE,2025,Sec. 10.28.050. - Unlawful use of weapons.,https://library.municode.com/co/longmont/codes/code_of_ordinances?nodeId=PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.050UNUSWE,data/Policy_Data/Municipal/Longmont/2025_Municipal_Longmont_PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.050UNUSWE.html,weapon,downloaded,
2026-03-22T18:36:51.589261,municode_deep,Municipal,Longmont,PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.080POWEINPE,2025,Sec. 10.28.080. - Possession of a weapon by an intoxicated person.,https://library.municode.com/co/longmont/codes/code_of_ordinances?nodeId=PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.080POWEINPE,data/Policy_Data/Municipal/Longmont/2025_Municipal_Longmont_PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.080POWEINPE.html,weapon,downloaded,
2026-03-22T18:36:53.258070,municode_deep,Municipal,Longmont,PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.090SEWE,2025,Sec. 10.28.090. - Seizure of weapons.,https://library.municode.com/co/longmont/codes/code_of_ordinances?nodeId=PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.090SEWE,data/Policy_Data/Municipal/Longmont/2025_Municipal_Longmont_PTIICOOR_TIT10PUPEMOWE_CH10.28WE_S10.28.090SEWE.html,weapon,downloaded,
2026-03-22T18:36:55.045141,municode_deep,Municipal,Longmont,PTIICOOR_TIT14PUSE_CH14.08SE_VGEPR_S14.08.445PRLISTRE,2025,"Sec. 14.08.445. - Preemption of limitations, standards or requirements.",https://library.municode.com/co/longmont/codes/code_of_ordinances?nodeId=PTIICOOR_TIT14PUSE_CH14.08SE_VGEPR_S14.08.445PRLISTRE,data/Policy_Data/Municipal/Longmont/2025_Municipal_Longmont_PTIICOOR_TIT14PUSE_CH14.08SE_VGEPR_S14.08.445PRLISTRE.html,preemption,downloaded,
2026-03-22T21:35:34.889653,municode_deep,Municipal,Fort Collins,CH17MIOF_ARTVIOFAGPUSA_S17-101DIWEPE,2025,Sec. 17-101. - Discharging of weapons; permit.,https://library.municode.com/co/fort_collins/codes/municipal_code?nodeId=CH17MIOF_ARTVIOFAGPUSA_S17-101DIWEPE,data/Policy_Data/Municipal/Fort_Collins/2025_Municipal_Fort_Collins_CH17MIOF_ARTVIOFAGPUSA_S17-101DIWEPE.html,weapon,downloaded,
2026-03-22T21:35:36.601375,municode_deep,Municipal,Fort Collins,CH26UT_ARTIVWA_DIV1GE_S26-217CAPRSTPR,2025,Sec. 26-217. - Categorical pretreatment standards; preemption.,https://library.municode.com/co/fort_collins/codes/municipal_code?nodeId=CH26UT_ARTIVWA_DIV1GE_S26-217CAPRSTPR,data/Policy_Data/Municipal/Fort_Collins/2025_Municipal_Fort_Collins_CH26UT_ARTIVWA_DIV1GE_S26-217CAPRSTPR.html,preemption,downloaded,
2026-03-22T21:45:25.951032,municode_deep,Municipal,Fort Collins,ART3GEDEST_DIV3.8SURE_3.8.14PRUS,2025,3.8.14 - Preemption Uses,https://library.municode.com/co/fort_collins/codes/transitional_land_use_code_for_project_before_may_17_2024?nodeId=ART3GEDEST_DIV3.8SURE_3.8.14PRUS,data/Policy_Data/Municipal/Fort_Collins/2025_Municipal_Fort_Collins_ART3GEDEST_DIV3.8SURE_3.8.14PRUS.html,preemption,downloaded,
2026-03-22T22:29:55.867670,municode_deep,Municipal,Wheat Ridge,PTIICOLA_CH3SEIEBU_S3-21AGRE,2025,Sec. 3-21. - Age restrictions.,https://library.municode.com/co/wheat_ridge/codes/code_of_ordinances?nodeId=PTIICOLA_CH3SEIEBU_S3-21AGRE,data/Policy_Data/Municipal/Wheat_Ridge/2025_Municipal_Wheat_Ridge_PTIICOLA_CH3SEIEBU_S3-21AGRE.html,age restriction,downloaded,
2026-03-22T22:29:57.485791,municode_deep,Municipal,Wheat Ridge,PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE,2025,DIVISION 2. - WEAPONS,https://library.municode.com/co/wheat_ridge/codes/code_of_ordinances?nodeId=PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE,data/Policy_Data/Municipal/Wheat_Ridge/2025_Municipal_Wheat_Ridge_PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE.html,weapon,downloaded,
2026-03-22T22:29:59.118295,municode_deep,Municipal,Wheat Ridge,PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE_S16-83CACODEWE,2025,Sec. 16-83. - Carrying concealed deadly weapons.,https://library.municode.com/co/wheat_ridge/codes/code_of_ordinances?nodeId=PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE_S16-83CACODEWE,data/Policy_Data/Municipal/Wheat_Ridge/2025_Municipal_Wheat_Ridge_PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE_S16-83CACODEWE.html,weapon,downloaded,
2026-03-22T22:30:00.715655,municode_deep,Municipal,Wheat Ridge,PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE_S16-85DIFI,2025,Sec. 16-85. - Discharging firearms.,https://library.municode.com/co/wheat_ridge/codes/code_of_ordinances?nodeId=PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE_S16-85DIFI,data/Policy_Data/Municipal/Wheat_Ridge/2025_Municipal_Wheat_Ridge_PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE_S16-85DIFI.html,firearm; firearms,downloaded,
2026-03-22T22:30:02.319769,municode_deep,Municipal,Wheat Ridge,PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE_S16-86BRETDEWE,2025,"Sec. 16-86. - Brandishing, etc., deadly weapons.",https://library.municode.com/co/wheat_ridge/codes/code_of_ordinances?nodeId=PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE_S16-86BRETDEWE,data/Policy_Data/Municipal/Wheat_Ridge/2025_Municipal_Wheat_Ridge_PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE_S16-86BRETDEWE.html,weapon,downloaded,
2026-03-22T22:30:03.921553,municode_deep,Municipal,Wheat Ridge,PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE_S16-89DEWEPRPR,2025,Sec. 16-89. - Deadly weapons on city property prohibited.,https://library.municode.com/co/wheat_ridge/codes/code_of_ordinances?nodeId=PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE_S16-89DEWEPRPR,data/Policy_Data/Municipal/Wheat_Ridge/2025_Municipal_Wheat_Ridge_PTIICOLA_CH16OFIS_ARTIVOFAGPUSAOR_DIV2WE_S16-89DEWEPRPR.html,weapon,downloaded,
2026-03-22T22:30:05.556669,municode_deep,Municipal,Wheat Ridge,PTIICOLA_CH17PARE_ARTIIPARU_S17-53WE,2025,Sec. 17-53. - Weapons.,https://library.municode.com/co/wheat_ridge/codes/code_of_ordinances?nodeId=PTIICOLA_CH17PARE_ARTIIPARU_S17-53WE,data/Policy_Data/Municipal/Wheat_Ridge/2025_Municipal_Wheat_Ridge_PTIICOLA_CH17PARE_ARTIIPARU_S17-53WE.html,weapon,downloaded,
2026-03-22T22:49:01.579905,municode_deep,Municipal,Wray,TIT9PUPEMOWE_CH9.40WE,2025,Chapter 9.40 - WEAPONS,https://library.municode.com/co/wray/codes/code_of_ordinances?nodeId=TIT9PUPEMOWE_CH9.40WE,data/Policy_Data/Municipal/Wray/2025_Municipal_Wray_TIT9PUPEMOWE_CH9.40WE.html,weapon,downloaded,
2026-03-23T00:12:06.964498,municode_deep,Municipal,Fort Collins,CH17MIOF_ARTVIOFAGPUSA_S17-101DIWEPE,2025,Sec. 17-101. - Discharging of weapons; permit.,https://library.municode.com/co/fort_collins/codes/municipal_code?nodeId=CH17MIOF_ARTVIOFAGPUSA_S17-101DIWEPE,data/Policy_Data/Municipal/Fort_Collins/2025_Municipal_Fort_Collins_CH17MIOF_ARTVIOFAGPUSA_S17-101DIWEPE.html,weapon,downloaded,
2026-04-10T00:17:04.980261,municode_deep,Municipal,Denver,TITIIREMUCO_CH55TRMOVESASE_ARTVESVESE_DIV1GE_S55-144FI,2025,Sec. 55-144. - Firearms.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH55TRMOVESASE_ARTVESVESE_DIV1GE_S55-144FI,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH55TRMOVESASE_ARTVESVESE_DIV1GE_S55-144FI.html,firearm; firearms,downloaded,
2026-04-10T00:17:06.669535,municode_deep,Municipal,Denver,TITIIREMUCO_CH42PO_ARTVPRSEBUPRSEGU_S42-137FI,2025,Sec. 42-137. - Firearms.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH42PO_ARTVPRSEBUPRSEGU_S42-137FI,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH42PO_ARTVPRSEBUPRSEGU_S42-137FI.html,firearm; firearms,downloaded,
2026-04-10T00:17:08.370706,municode_deep,Municipal,Denver,TITIIREMUCO_CH39PARE_ARTIENRURE_S39-9FIWEHU,2025,Sec. 39-9. - Firearms; weapons; hunting.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH39PARE_ARTIENRURE_S39-9FIWEHU,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH39PARE_ARTIENRURE_S39-9FIWEHU.html,firearm; firearms; weapon,downloaded,
2026-04-10T00:17:10.053576,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF,2025,DIVISION 2. - WEAPONS OFFENSES,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF.html,weapon,downloaded,
2026-04-10T00:17:11.745908,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-117UNPODAWE,2025,Sec. 38-117. - Unlawful possession of dangerous weapons.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-117UNPODAWE,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-117UNPODAWE.html,weapon,downloaded,
2026-04-10T00:17:13.432951,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-118UNCAWE,2025,Sec. 38-118. - Unlawful carrying of weapons.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-118UNCAWE,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-118UNCAWE.html,weapon,downloaded,
2026-04-10T00:17:15.228810,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-119UNDIFLWE,2025,Sec. 38-119. - Unlawful display or flourishing of weapons.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-119UNDIFLWE,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-119UNDIFLWE.html,weapon,downloaded,
2026-04-10T00:17:16.903654,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-120UNUSDICEWE,2025,Sec. 38-120. - Unlawful use or discharge of certain weapons.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-120UNUSDICEWE,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-120UNUSDICEWE.html,weapon,downloaded,
2026-04-10T00:17:18.599974,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-121ASWE,2025,Sec. 38-121. - Assault weapons.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-121ASWE,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-121ASWE.html,assault weapon; weapon,downloaded,
2026-04-10T00:17:20.295741,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-123UNMACEWE,2025,Sec. 38-123. - Unlawful manufacture of certain weapons.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-123UNMACEWE,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-123UNMACEWE.html,weapon,downloaded,
2026-04-10T00:17:21.963871,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-124UNSACEWE,2025,Sec. 38-124. - Unlawful sale of certain weapons.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-124UNSACEWE,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-124UNSACEWE.html,weapon,downloaded,
2026-04-10T00:17:24.544169,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-125REKERESATRFI,2025,Sec. 38-125. - Record keeping related to the sale or transfer of firearms.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-125REKERESATRFI,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-125REKERESATRFI.html,firearm; firearms,downloaded,
2026-04-10T00:17:26.244466,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-126UNPUWE,2025,Sec. 38-126. - Unlawful purchase of weapons.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-126UNPUWE,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-126UNPUWE.html,weapon,downloaded,
2026-04-10T00:17:28.659203,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-127UNSTFI,2025,Sec. 38-127. - Unlawful storage of firearms.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-127UNSTFI,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-127UNSTFI.html,firearm; firearms,downloaded,
2026-04-10T00:17:31.016784,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-129WECOFODE,2025,"Sec. 38-129. - Weapon confiscation, forfeiture, and destruction.",https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-129WECOFODE,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-129WECOFODE.html,weapon,downloaded,
2026-04-10T00:17:33.020679,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-130PECACOHA,2025,Sec. 38-130. - Permit to carry a concealed handgun.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-130PECACOHA,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-130PECACOHA.html,handgun,downloaded,
2026-04-10T00:17:34.693382,municode_deep,Municipal,Denver,TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-131FIPRCINELEBUWHPO,2025,Sec. 38-131. - Firearms prohibited in city-owned or leased buildings where posted.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-131FIPRCINELEBUWHPO,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH38OFMIPR_ARTIVOFAGPUORSA_DIV2WEOF_S38-131FIPRCINELEBUWHPO.html,firearm; firearms,downloaded,
2026-04-10T00:17:36.607214,municode_deep,Municipal,Denver,TITIIREMUCO_CH18EMOFPABE_ARTIVSHCOPA_S18-110UNMAWEAL,2025,Sec. 18-110. - Uniform maintenance and weapons allowance.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH18EMOFPABE_ARTIVSHCOPA_S18-110UNMAWEAL,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH18EMOFPABE_ARTIVSHCOPA_S18-110UNMAWEAL.html,weapon,downloaded,
2026-04-10T00:17:38.263620,municode_deep,Municipal,Denver,TITIIREMUCO_CH17MEVESETRSE_ARTIIIPREMVEOP_DIV1GE_S17-54FI,2025,Sec. 17-54. - Firearms.,https://library.municode.com/co/denver/codes/code_of_ordinances?nodeId=TITIIREMUCO_CH17MEVESETRSE_ARTIIIPREMVEOP_DIV1GE_S17-54FI,data/Policy_Data/Municipal/Denver/2025_Municipal_Denver_TITIIREMUCO_CH17MEVESETRSE_ARTIIIPREMVEOP_DIV1GE_S17-54FI.html,firearm; firearms,downloaded,
2026-04-10T01:24:42.465207,municode_deep,Municipal,Boulder,TIT6HESASA_CH8NUFRZO_6-8-3PRNUWE,2025,6-8-3. - Prohibition of Nuclear Weapons.,https://library.municode.com/co/boulder/codes/municipal_code?nodeId=TIT6HESASA_CH8NUFRZO_6-8-3PRNUWE,data/Policy_Data/Municipal/Boulder/2025_Municipal_Boulder_TIT6HESASA_CH8NUFRZO_6-8-3PRNUWE.html,weapon,downloaded,
2026-04-10T01:24:44.152533,municode_deep,Municipal,Boulder,TIT6HESASA_CH8NUFRZO_6-8-4PRNUWEFAMA,2025,6-8-4. - Prohibition of Nuclear Weapons Facilities and Materials.,https://library.municode.com/co/boulder/codes/municipal_code?nodeId=TIT6HESASA_CH8NUFRZO_6-8-4PRNUWEFAMA,data/Policy_Data/Municipal/Boulder/2025_Municipal_Boulder_TIT6HESASA_CH8NUFRZO_6-8-4PRNUWEFAMA.html,weapon,downloaded,
2026-04-10T01:24:45.827673,municode_deep,Municipal,Boulder,TIT6HESASA_CH8NUFRZO_6-8-5PRNUWERE,2025,6-8-5. - Prohibition of Nuclear Weapons Research.,https://library.municode.com/co/boulder/codes/municipal_code?nodeId=TIT6HESASA_CH8NUFRZO_6-8-5PRNUWERE,data/Policy_Data/Municipal/Boulder/2025_Municipal_Boulder_TIT6HESASA_CH8NUFRZO_6-8-5PRNUWERE.html,weapon,downloaded,
2026-04-10T01:24:47.507185,municode_deep,Municipal,Boulder,TIT5GEOF_CH8WE,2025,Chapter 8 - Weapons,https://library.municode.com/co/boulder/codes/municipal_code?nodeId=TIT5GEOF_CH8WE,data/Policy_Data/Municipal/Boulder/2025_Municipal_Boulder_TIT5GEOF_CH8WE.html,weapon,downloaded,
2026-04-10T01:24:49.166048,municode_deep,Municipal,Boulder,TIT5GEOF_CH8WE_5-8-3DIFI,2025,5-8-3. - Discharge of Firearms.,https://library.municode.com/co/boulder/codes/municipal_code?nodeId=TIT5GEOF_CH8WE_5-8-3DIFI,data/Policy_Data/Municipal/Boulder/2025_Municipal_Boulder_TIT5GEOF_CH8WE_5-8-3DIFI.html,firearm; firearms,downloaded,
2026-04-10T01:24:50.823696,municode_deep,Municipal,Boulder,TIT5GEOF_CH8WE_5-8-4PODIFIBOPAOPSP,2025,5-8-4. - Possessing and Discharging Firearm or Bow in Park or Open Space.,https://library.municode.com/co/boulder/codes/municipal_code?nodeId=TIT5GEOF_CH8WE_5-8-4PODIFIBOPAOPSP,data/Policy_Data/Municipal/Boulder/2025_Municipal_Boulder_TIT5GEOF_CH8WE_5-8-4PODIFIBOPAOPSP.html,firearm,downloaded,
2026-04-10T01:24:52.480523,municode_deep,Municipal,Boulder,TIT5GEOF_CH8WE_5-8-6AIWEAN,2025,5-8-6. - Aiming Weapon at Another.,https://library.municode.com/co/boulder/codes/municipal_code?nodeId=TIT5GEOF_CH8WE_5-8-6AIWEAN,data/Policy_Data/Municipal/Boulder/2025_Municipal_Boulder_TIT5GEOF_CH8WE_5-8-6AIWEAN.html,weapon,downloaded,
2026-04-10T01:24:54.127168,municode_deep,Municipal,Boulder,TIT5GEOF_CH8WE_5-8-7FLDEWEALMA,2025,5-8-7. - Flourishing Deadly Weapon in Alarming Manner.,https://library.municode.com/co/boulder/codes/municipal_code?nodeId=TIT5GEOF_CH8WE_5-8-7FLDEWEALMA,data/Policy_Data/Municipal/Boulder/2025_Municipal_Boulder_TIT5GEOF_CH8WE_5-8-7FLDEWEALMA.html,weapon,downloaded,
2026-04-10T01:24:56.073183,municode_deep,Municipal,Boulder,TIT5GEOF_CH8WE_5-8-8POLOFI,2025,5-8-8. - Possession of Loaded Firearms.,https://library.municode.com/co/boulder/codes/municipal_code?nodeId=TIT5GEOF_CH8WE_5-8-8POLOFI,data/Policy_Data/Municipal/Boulder/2025_Municipal_Boulder_TIT5GEOF_CH8WE_5-8-8POLOFI.html,firearm; firearms,downloaded,
2026-04-10T01:24:57.723950,municode_deep,Municipal,Boulder,TIT5GEOF_CH8WE_5-8-9CACOWE,2025,5-8-9. - Carrying a Concealed Weapon.,https://library.municode.com/co/boulder/codes/municipal_code?nodeId=TIT5GEOF_CH8WE_5-8-9CACOWE,data/Policy_Data/Municipal/Boulder/2025_Municipal_Boulder_TIT5GEOF_CH8WE_5-8-9CACOWE.html,concealed weapon; weapon,downloaded,
2026-04-10T01:24:59.374260,municode_deep,Municipal,Boulder,TIT5GEOF_CH8WE_5-8-10POSAILWE,2025,5-8-10. - Possession and Sale of Illegal Weapons.,https://library.municode.com/co/boulder/codes/municipal_code?nodeId=TIT5GEOF_CH8WE_5-8-10POSAILWE,data/Policy_Data/Municipal/Boulder/2025_Municipal_Boulder_TIT5GEOF_CH8WE_5-8-10POSAILWE.html,weapon,downloaded,
2026-04-10T01:25:01.031499,municode_deep,Municipal,Boulder,TIT5GEOF_CH8WE_5-8-11POFIWHIN,2025,5-8-11. - Possessing Firearm While Intoxicated.,https://library.municode.com/co/boulder/codes/municipal_code?nodeId=TIT5GEOF_CH8WE_5-8-11POFIWHIN,data/Policy_Data/Municipal/Boulder/2025_Municipal_Boulder_TIT5GEOF_CH8WE_5-8-11POFIWHIN.html,firearm,downloaded,
